CHE,3190,Engr Materials,18%,42%,21%,13%,5%,0%,0%,2%,0%,"Ogale, Amod A"
CHE,3530,Proc Dyn & Control,50%,35%,13%,2%,0%,0%,0%,0%,0%,"Roat, Suzanne Deirdre"
CHE,4330,Process Design II,56%,44%,0%,0%,0%,0%,0%,0%,0%,"Roat, Suzanne Deirdre"
CHE,4440,"Safety, Env & Prof Practice",0%,0%,0%,0%,0%,100%,0%,0%,0%,"Husson, Scott M"
CHE,4450,Pharmaceutical Engr Proce,92%,6%,2%,0%,0%,0%,0%,0%,0%,"Larsen, Jessica Marie"
CHE,8950,Graduate Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Husson, Scott M"
CHE,9910,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Getman, Rachel B"
CHE,9910,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Larsen, Jessica Marie"
CHE,9910,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Thies, Mark C"
CHIN,1010,Elementary Chinese,36%,29%,21%,0%,7%,0%,0%,7%,0%,"Zhang, Yanhua"
CHIN,4140,Philosophy in Medieval Chi,57%,29%,0%,14%,0%,0%,0%,0%,0%,"An, Yanming"
CHIN,4990,Slct Tpcs Chin Cult,87%,0%,0%,0%,0%,0%,0%,0%,13%,"Chen, Su-I"
COM,1010,Academic & Professional D,0%,0%,0%,0%,0%,96%,4%,0%,0%,"Pindar, Lori Marlise"
COM,1010,Academic & Professional D,0%,0%,0%,0%,0%,96%,4%,0%,0%,"Pindar, Lori Marlise"
COM,1500,Intro to Human Communic,76%,18%,2%,1%,2%,0%,0%,2%,0%,"Fecher, Daniel Leland"
COM,1500,Intro to Human Communic,93%,4%,1%,0%,3%,0%,0%,0%,0%,"Fecher, Daniel Leland"
COM,1500,Intro to Human Communic,88%,7%,1%,0%,1%,0%,0%,3%,0%,"Fecher, Daniel Leland"
COM,1500,Intro to Human Communic,87%,7%,2%,0%,4%,0%,0%,0%,0%,"Glaser, Marianne Herr"
COM,1500,Intro to Human Communic,86%,10%,2%,0%,0%,0%,0%,2%,0%,"Glaser, Marianne Herr"
COM,1500,Intro to Human Communic,77%,14%,3%,1%,3%,0%,0%,2%,0%,"Condon, Vanessa Anne"
COM,2010,Intr to Comm Studies,71%,23%,3%,0%,0%,0%,0%,3%,0%,"Baker, Caitlin E"
COM,2010,Intr to Comm Studies,83%,17%,0%,0%,0%,0%,0%,0%,0%,"Baker, Caitlin E"
COM,2020,Communication Theory,72%,17%,0%,0%,11%,0%,0%,0%,0%,"Okamoto, Kristen Elaine"
COM,2020,Communication Theory,65%,23%,4%,8%,0%,0%,0%,0%,0%,"Taweh, Jumah Patricia"
COM,2030,Communication Inquiry,74%,17%,9%,0%,0%,0%,0%,0%,0%,"Hakim, Samuel David"
COM,2030,Communication Inquiry,90%,10%,0%,0%,0%,0%,0%,0%,0%,"Hakim, Samuel David"
COM,2500,Public Speaking,47%,53%,0%,0%,0%,0%,0%,0%,0%,"Brewer, Charles John"
COM,2500,Public Speaking,57%,24%,10%,5%,0%,0%,0%,5%,0%,"Brewer, Charles John"
COM,2500,Public Speaking,62%,19%,14%,0%,0%,0%,0%,5%,0%,"Brewer, Charles John"
COM,2500,Public Speaking,71%,24%,5%,0%,0%,0%,0%,0%,0%,"Brewer, Charles John"
COM,2500,Public Speaking,91%,5%,0%,0%,5%,0%,0%,0%,0%,"Condon, Vanessa Anne"
COM,2500,Public Speaking,77%,14%,9%,0%,0%,0%,0%,0%,0%,"Condon, Vanessa Anne"
COM,2500,Public Speaking,90%,5%,0%,0%,5%,0%,0%,0%,0%,"Condon, Vanessa Anne"
COM,2500,Public Speaking,71%,14%,5%,0%,0%,0%,0%,10%,0%,"Crocker, Sara Grumbles"
COM,2500,Public Speaking,71%,14%,0%,0%,5%,0%,0%,10%,0%,"Crocker, Sara Grumbles"
COM,2500,Public Speaking,81%,10%,0%,5%,0%,0%,0%,5%,0%,"Crocker, Sara Grumbles"
COM,2500,Public Speaking,76%,18%,6%,0%,0%,0%,0%,0%,0%,"Fecher, Daniel Leland"
COM,2500,Public Speaking,67%,14%,5%,0%,0%,0%,0%,14%,0%,"Gilmore, Elizabeth Ann Kaszynski"
COM,2500,Public Speaking,76%,19%,0%,0%,0%,0%,0%,0%,5%,"Hakim, Samuel David"
COM,2500,Public Speaking,52%,29%,10%,0%,0%,0%,0%,10%,0%,"Pikel, Ashley Lauren"
COM,2500,Public Speaking,67%,10%,19%,0%,5%,0%,0%,0%,0%,"Pikel, Ashley Lauren"
COM,2500,Public Speaking,71%,10%,5%,5%,0%,0%,0%,10%,0%,"Pikel, Ashley Lauren"
COM,2500,Public Speaking,33%,33%,10%,10%,5%,0%,0%,10%,0%,"Pikel, Ashley Lauren"
COM,2500,Public Speaking,91%,9%,0%,0%,0%,0%,0%,0%,0%,"Ratliff, William Charles"
COM,2500,Public Speaking,59%,27%,9%,5%,0%,0%,0%,0%,0%,"Ratliff, William Charles"
COM,2500,Public Speaking,62%,29%,5%,0%,0%,0%,0%,5%,0%,"Ratliff, William Charles"
COM,2500,Public Speaking,81%,14%,0%,0%,0%,0%,0%,5%,0%,"Ratliff, William Charles"
COM,2500,Public Speaking,86%,10%,0%,0%,5%,0%,0%,0%,0%,"Taweh, Jumah Patricia"
COM,2500,Public Speaking,62%,19%,5%,0%,10%,0%,0%,5%,0%,"Taweh, Jumah Patricia"
COM,2500,Public Speaking,86%,14%,0%,0%,0%,0%,0%,0%,0%,"VanWalleghen, Madison Remi"
COM,2500,Public Speaking,81%,19%,0%,0%,0%,0%,0%,0%,0%,"VanWalleghen, Madison Remi"
COM,2500,Public Speaking,40%,25%,15%,0%,10%,0%,0%,10%,0%,"VanWalleghen, Madison Remi"
COM,2500,Public Speaking,70%,25%,5%,0%,0%,0%,0%,0%,0%,"Covert, Marshall Thomas"
COM,2500,Public Speaking,52%,33%,14%,0%,0%,0%,0%,0%,0%,"Covert, Marshall Thomas"
COM,2500,Public Speaking,52%,38%,5%,0%,5%,0%,0%,0%,0%,"Covert, Marshall Thomas"
COM,2500,Public Speaking,47%,37%,5%,5%,5%,0%,0%,0%,0%,"Covert, Marshall Thomas"
COM,2500,Public Speaking,91%,9%,0%,0%,0%,0%,0%,0%,0%,"Baker, Caitlin E"
COM,2500,Public Speaking (HON),90%,10%,0%,0%,0%,0%,0%,0%,0%,"Taweh, Jumah Patricia"
COM,2500,Public Speaking,79%,16%,0%,0%,0%,0%,0%,5%,0%,"Davis, Alexis Zachary"
COM,2500,Public Speaking,76%,10%,0%,0%,10%,0%,0%,5%,0%,"Davis, Alexis Zachary"
COM,2500,Public Speaking,61%,17%,0%,11%,0%,0%,0%,11%,0%,"Davis, Alexis Zachary"
COM,2500,Public Speaking,81%,10%,5%,0%,5%,0%,0%,0%,0%,"Davis, Alexis Zachary"
COM,3080,Public Comm & Pop Cultur,69%,23%,8%,0%,0%,0%,0%,0%,0%,"Ash, Erin Michelle"
COM,3130,Storytelling and Reporting,92%,0%,0%,4%,0%,0%,0%,4%,0%,"Robertson, Nigel F"
COM,3140,Multimedia Journalism,90%,5%,0%,5%,0%,0%,0%,0%,0%,"Johnson, Wanda A"
COM,3180,Media Comm & Social Iden,85%,15%,0%,0%,0%,0%,0%,0%,0%,"Ash, Erin Michelle"
COM,3230,Social Media Analytics,80%,10%,0%,0%,0%,0%,0%,10%,0%,"Henderson, William Joseph"
COM,3240,"Communication, Sport & S",56%,44%,0%,0%,0%,0%,0%,0%,0%,"Cranmer, Gregory Keith"
COM,3250,Survey of Sports Communi,74%,17%,9%,0%,0%,0%,0%,0%,0%,"Cranmer, Gregory Keith"
COM,3250,Survey of Sports Communi,76%,20%,0%,0%,0%,0%,0%,4%,0%,"Harrison, Virginia Susan"
COM,3310,Media Communication,74%,17%,9%,0%,0%,0%,0%,0%,0%,"Gilmore, James Nicholas"
COM,3410,Live Studio Production,84%,5%,5%,0%,0%,0%,0%,5%,0%,"Rodgers, Michael E."
COM,3480,Interpersonal Comm,64%,14%,14%,0%,5%,0%,0%,5%,0%,"Wingate, Victoria Skye"
COM,3610,Argue and Debate,83%,8%,0%,0%,0%,0%,0%,8%,0%,"Dixon, Lindsey C"
COM,3660,Undergraduate Tutors,64%,18%,18%,0%,0%,0%,0%,0%,0%,"Davis, Alyssa Christine"
COM,3690,Political Comm,65%,23%,12%,0%,0%,0%,0%,0%,0%,"Linvill, Darren L"
COM,3810,Communication and Healt,82%,9%,5%,5%,0%,0%,0%,0%,0%,"Wingate, Victoria Skye"
COM,4270,Comm in Sports Organizati,82%,14%,0%,0%,0%,0%,0%,4%,0%,"Harrison, Virginia Susan"
COM,4900,Communication Internship,0%,0%,0%,0%,0%,94%,3%,3%,0%,"Pindar, Lori Marlise"
COM,4980,Academic & Professional D,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Pindar, Lori Marlise"
COM,8000,Communication Pedagogy,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Gilmore, Elizabeth Ann Kaszynski"
COM,8910,Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Ash, Erin Michelle"
COM,8980,Colloquium,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Gilmore, James Nicholas"
COOP,1010,Co-Op Education,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Neal, Jeffrey Frank"
COOP,1020,Co-Op Education,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Neal, Jeffrey Frank"
COOP,1030,Co-Op Education,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Neal, Jeffrey Frank"
COOP,2010,Co-Op Education,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Neal, Jeffrey Frank"
COOP,2020,Co-Op Education,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Neal, Jeffrey Frank"
CPSC,1010,Computer Science I,20%,33%,21%,6%,6%,0%,0%,13%,0%,"Russell, Carrie Lynn"
CPSC,1020,Computer Science II,26%,29%,18%,9%,6%,0%,0%,12%,0%,"Herzog, Alexander Christoph"
CPSC,1020,Computer Science II,20%,41%,25%,3%,6%,0%,0%,4%,1%,"Herzog, Alexander Christoph"
CPSC,1060,Intro to Programming in Ja,20%,20%,18%,9%,21%,0%,0%,13%,0%,"Sun, Yu-Shan"
CPSC,1070,Programming Methodolog,24%,39%,17%,8%,1%,0%,0%,11%,0%,"Plaue, Christopher M"
CPSC,1110,Intro to Programming in C,28%,42%,12%,3%,11%,0%,0%,5%,0%,"Kittelstad, Catherine Ann"
CPSC,1210,Computational Thinking,43%,0%,14%,0%,29%,0%,0%,14%,0%,"Babu, Sabarish Venkat"
CPSC,2070,Discrete Structures,19%,30%,17%,13%,13%,0%,0%,8%,0%,"Hedetniemi, Sandra M"
CPSC,2070,Discrete Structures,62%,26%,3%,3%,3%,0%,0%,2%,0%,"Widman, Nicolas Benjamin"
CPSC,2120,Algs/Data Structures,69%,20%,4%,0%,2%,0%,0%,4%,0%,"Widman, Nicolas Benjamin"
CPSC,2120,Algs/Data Structures,57%,25%,9%,0%,0%,0%,0%,9%,0%,"Widman, Nicolas Benjamin"
CPSC,2120,Algs/Data Structures,60%,15%,8%,0%,18%,0%,0%,0%,0%,"Widman, Nicolas Benjamin"
CPSC,2150,Software Dev Foundations,34%,29%,11%,9%,14%,0%,0%,3%,0%,"Sun, Yu-Shan"
CPSC,2150,Software Dev Foundations,14%,35%,22%,4%,16%,0%,0%,10%,0%,"Sun, Yu-Shan"
CPSC,2150,Software Dev Foundations,29%,29%,25%,0%,4%,0%,0%,13%,0%,"Van Scoy, Roger Larry"
CPSC,2200,Problem Solving w/ Office,59%,17%,4%,9%,11%,0%,0%,0%,0%,"Kittelstad, Catherine Ann"
CPSC,2310,Intro Computer Org,35%,32%,20%,3%,4%,0%,0%,6%,0%,"Feaster, Yvon H."
CPSC,2310,Intro Computer Org,38%,30%,15%,3%,6%,0%,0%,8%,0%,"Feaster, Yvon H."
CPSC,2910,Prof Issues I,86%,5%,5%,0%,0%,0%,0%,5%,0%,"Kittelstad, Catherine Ann"
CPSC,2910,Prof Issues I,64%,14%,14%,0%,7%,0%,0%,0%,0%,"Kittelstad, Catherine Ann"
CPSC,2910,Prof Issues I,57%,30%,4%,4%,0%,0%,0%,4%,0%,"Kittelstad, Catherine Ann"
CPSC,2910,Prof Issues I,68%,25%,7%,0%,0%,0%,0%,0%,0%,"Taylor, Constance Louise"
CPSC,2920,"Computing, Ethics & Societ",80%,14%,4%,0%,1%,0%,0%,0%,0%,"Shue, Mitch"
CPSC,3120,Design Analysis of Algorith,49%,29%,7%,1%,10%,0%,0%,4%,0%,"Srimani, Pradip K."
CPSC,3220,Intro to Operating Systems,47%,25%,20%,1%,6%,0%,0%,0%,0%,"Drachova, Svetlana V"
CPSC,3300,Computer Systems Org,44%,15%,20%,12%,8%,0%,0%,0%,1%,"Smotherman, Mark K"
CPSC,3500,Foundations of Computer,27%,51%,15%,5%,0%,0%,0%,2%,0%,"Goddard, Wayne D"
CPSC,3500,Foundations of Computer,70%,27%,3%,0%,0%,0%,0%,0%,0%,"Yang, Yin"
CPSC,3520,Programming Systems,70%,27%,3%,0%,1%,0%,0%,0%,0%,"Ligon, Walter B"
CPSC,3600,Network Programming,52%,24%,12%,3%,7%,0%,0%,2%,0%,"Drachova, Svetlana V"
CPSC,3600,Network Programming,61%,22%,10%,2%,2%,0%,0%,3%,0%,"Cheng, Long"
CPSC,3710,Systems Analysis,43%,39%,16%,0%,0%,0%,0%,2%,0%,"Van Scoy, Roger Larry"
CPSC,3720,Software Engineering,46%,48%,6%,0%,0%,0%,0%,0%,0%,"Taylor, Constance Louise"
CPSC,3720,Software Engineering,53%,31%,10%,2%,4%,0%,0%,0%,0%,"Brinkley, Julian Langston"
CPSC,4050,Computer Graphics,35%,29%,6%,0%,6%,0%,0%,18%,6%,"Dhillon, Daljit Singh"
CPSC,4110,Virtual Reality Systems,38%,38%,12%,2%,0%,0%,0%,10%,0%,"Robb, Andrew C"
CPSC,4140,Human and Computer Inte,80%,9%,6%,0%,0%,0%,0%,6%,0%,"Babu, Sabarish Venkat"
CPSC,4180,Usable Privacy and Securit,74%,11%,8%,3%,3%,0%,0%,3%,0%,"Caine, Kelly E"
CPSC,4200,Computer Security Principl,64%,36%,0%,0%,0%,0%,0%,0%,0%,"Zhang, Zhenkai"
CPSC,4300,Applied Data Science,69%,25%,6%,0%,0%,0%,0%,0%,0%,"Hubig, Nina Christine"
CPSC,4430,Machine Learning: Impl &,70%,24%,5%,0%,0%,0%,0%,0%,0%,"Li, Nianyi"
CPSC,4440,Cloud Computing Architect,48%,50%,0%,0%,2%,0%,0%,0%,0%,"Shue, Mitch"
CPSC,4620,Database Management Sys,23%,34%,20%,17%,3%,0%,0%,3%,0%,"Wang, Zijun"
CPSC,4620,Database Management Sys,53%,27%,20%,0%,0%,0%,0%,0%,0%,"Taylor, Constance Louise"
CPSC,4720,Software Devel Methodolg,58%,32%,6%,0%,0%,0%,0%,3%,0%,"Rodeghero, Paige Anne"
CPSC,4820,ST: Computer Vision,58%,8%,8%,0%,0%,0%,0%,25%,0%,"Duchowski, Andrew T"
CPSC,4820,ST: AI Unmanned Vech,27%,18%,18%,9%,5%,0%,0%,23%,0%,"Razi, Abolfazl"
CPSC,4890,Programming Team Semin,53%,27%,20%,0%,0%,0%,0%,0%,0%,"Dean, Brian Christopher"
CPSC,4910,Professional Issues II,60%,31%,10%,0%,0%,0%,0%,0%,0%,"Van Scoy, Roger Larry"
CPSC,4910,Professional Issues II,81%,19%,0%,0%,0%,0%,0%,0%,0%,"Russell, Carrie Lynn"
CPSC,6110,Virtual Reality Systems,58%,33%,0%,0%,0%,0%,0%,8%,0%,"Robb, Andrew C"
CPSC,6140,Human and Computer Inte,69%,23%,0%,0%,0%,0%,0%,8%,0%,"Babu, Sabarish Venkat"
CPSC,6300,Applied Data Science,83%,11%,0%,0%,0%,0%,0%,6%,0%,"Hubig, Nina Christine"
CPSC,6440,Cloud Computing Architect,86%,14%,0%,0%,0%,0%,0%,0%,0%,"Shue, Mitch"
CPSC,6620,Database Management Sys,84%,16%,0%,0%,0%,0%,0%,0%,0%,"Wang, Zijun"
CPSC,6810,MSCS Ready: Module 3,54%,46%,0%,0%,0%,0%,0%,0%,0%,"Kraemer, Eileen Theresa"
CPSC,6810,MSCS Ready: Module 4,17%,33%,0%,0%,8%,0%,0%,0%,42%,"Kraemer, Eileen Theresa"
CPSC,6820,ST: AI Unmanned Vech,67%,22%,0%,0%,0%,0%,0%,11%,0%,"Razi, Abolfazl"
CPSC,8050,Adv Comp Graphics,29%,43%,0%,0%,14%,0%,0%,14%,0%,"Dhillon, Daljit Singh"
CPSC,8400,Design & Anlys of Algorith,10%,35%,20%,0%,10%,0%,0%,25%,0%,"Dean, Brian Christopher"
CPSC,8420,Advanced Machine Learnin,68%,10%,6%,0%,3%,0%,0%,13%,0%,"Liu, Kai"
CPSC,8430,Deep Learning,65%,20%,5%,0%,0%,0%,0%,10%,0%,"Luo, Feng"
CPSC,8650,Data Mining,49%,49%,3%,0%,0%,0%,0%,0%,0%,"Wang, Zijun"
CPSC,8720,Software Spec & Design Te,39%,35%,4%,0%,0%,0%,0%,22%,0%,"Sitaraman, Murali"
CPSC,8810,Select Topic: HPC,55%,45%,0%,0%,0%,0%,0%,0%,0%,"Jin, Shuangshuang"
CPSC,8830,Malware Reverse Engineer,82%,0%,9%,0%,0%,0%,0%,9%,0%,"Brooks, Richard R"
CPSC,8880,Directed Projects,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Smotherman, Mark K"
CPSC,9500,School of Computing Semi,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Liu, Kai"
CPSC,9500,The School of Computing S,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Liu, Kai"
CPSC,9500,Visual Computing Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Iuricich, Federico"
CPSC,9500,Human Fact Soft Eng,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Rodeghero, Paige Anne"
CPSC,9500,School of Computing Semi,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Liu, Kai"
CPSC,9910,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Cheng, Long"
CPSC,9910,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Luo, Feng"
CRP,2010,"Cities, Technology and Soci",27%,46%,17%,0%,4%,0%,0%,4%,2%,"Morris, Eric A"
CRP,8020,Place Making for the Built,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Ramos Santiago, Luis E"
CRP,8130,Fund of Transportation Pla,38%,63%,0%,0%,0%,0%,0%,0%,0%,"Morris, Eric A"
CRP,8420,Coastal Resilience and Haz,60%,20%,0%,0%,20%,0%,0%,0%,0%,"Dyckman, Caitlin"
CSM,2010,Structures I,35%,35%,22%,4%,0%,0%,0%,4%,0%,"Clarke, Shima N"
CSM,2010,Structures I,17%,33%,25%,8%,8%,0%,0%,8%,0%,"Clarke, Shima N"
CSM,2040,Cont Documents,65%,24%,9%,0%,3%,0%,0%,0%,0%,"Sharma, Harnish"
CSM,2050,Mats & Methods II,15%,63%,22%,0%,0%,0%,0%,0%,0%,"Gajjar, Dhaval R"
CSM,2050,Mats & Methods II,29%,36%,29%,7%,0%,0%,0%,0%,0%,"Townsend, Craig N"
CSM,2070,Construction Industry Semi,82%,11%,0%,7%,0%,0%,0%,0%,0%,"Armstrong, Leslie L"
CSM,3040,Environmental Systems I,19%,35%,42%,0%,4%,0%,0%,0%,0%,"Burgett, Joseph Michael"
CSM,3040,Environmental Systems I,9%,55%,27%,0%,9%,0%,0%,0%,0%,"Burgett, Joseph Michael"
CSM,3050,Environmental Systems II,87%,13%,0%,0%,0%,0%,0%,0%,0%,"Boulding, Alastair Wright"
CSM,3050,Environmental Systems II,0%,31%,38%,15%,8%,0%,0%,8%,0%,"Burgett, Joseph Michael"
CSM,3060,Emerging Tech in Construc,89%,7%,4%,0%,0%,0%,0%,0%,0%,"Sharma, Harnish"
CSM,3070,Sustainable Construction,74%,24%,2%,0%,0%,0%,0%,0%,0%,"Sharma, Harnish"
CSM,3510,Construction Estimating,32%,59%,9%,0%,0%,0%,0%,0%,0%,"Bhattacharya, Arup"
CSM,3510,Construction Estimating,14%,67%,5%,5%,0%,0%,0%,10%,0%,"Mousavi Rizi, Seyed Ehsan"
CSM,3520,Const Scheduling,47%,50%,3%,0%,0%,0%,0%,0%,0%,"Bausman, Dennis C"
CSM,3520,Const Scheduling,45%,27%,9%,18%,0%,0%,0%,0%,0%,"Townsend, Craig N"
CSM,3530,Const Estimating II,50%,19%,25%,0%,6%,0%,0%,0%,0%,"Harden, Anthony Dwayne"
CSM,4110,Safety in Bldg Const,63%,19%,19%,0%,0%,0%,0%,0%,0%,"Corley, Nicholas L"
CSM,4220,Construction Mgmt Studio,78%,11%,0%,0%,11%,0%,0%,0%,0%,"Gauthier, Richard William"
CSM,4500,Construction Internship,70%,19%,6%,4%,0%,0%,0%,0%,0%,"Waugaman, Gretchen E"
CSM,4530,Construction Project Mgm,40%,57%,3%,0%,0%,0%,0%,0%,0%,"Bausman, Dennis C"
CSM,4540,Construction Capstone,88%,4%,4%,0%,4%,0%,0%,0%,0%,"Sharma, Vivek"
CSM,4610,Const Econ Seminar,79%,11%,7%,0%,4%,0%,0%,0%,0%,"Nove-Josserand, Catherine Jackson"
CSM,4980,Current Topics--Roofing Su,50%,50%,0%,0%,0%,0%,0%,0%,0%,"Gajjar, Dhaval R"
CSM,4980,Current Topics--Roofing Su,14%,57%,14%,7%,0%,0%,0%,7%,0%,"Gajjar, Dhaval R"
CSM,6300,Residential Construction M,43%,14%,29%,0%,14%,0%,0%,0%,0%,"Lucas, Jason D"
CSM,8680,Emerging Tech in Built Envi,83%,17%,0%,0%,0%,0%,0%,0%,0%,"Lucas, Jason D"
CSM,8680,Emerging Tech in Built Envi,67%,27%,0%,0%,7%,0%,0%,0%,0%,"Lucas, Jason D"
CSM,8900,Directed Studies ? Roofing,88%,13%,0%,0%,0%,0%,0%,0%,0%,"Gajjar, Dhaval R"
CU,1000,Clemson Connect,0%,0%,0%,0%,0%,78%,20%,2%,0%,"Whorton, Susan S"
CU,1000,Clemson Connect,0%,0%,0%,0%,0%,68%,28%,4%,0%,"Whorton, Susan S"
CU,1010,University Success Skills,67%,17%,4%,4%,4%,0%,0%,4%,0%,"Neel, Catherine Maroska"
CU,1010,University Success Skills,54%,21%,0%,0%,17%,0%,0%,8%,0%,"Neel, Catherine Maroska"
CU,1010,University Success Skills,63%,33%,4%,0%,0%,0%,0%,0%,0%,"Neel, Catherine Maroska"
CU,1010,University Success Skills,44%,16%,16%,0%,4%,0%,0%,20%,0%,"Neel, Catherine Maroska"
CU,1110,Intro Supplemental Instruc,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Anderson, Rachel K"
CU,1110,Intro Supplemental Instruc,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Anderson, Rachel K"
CU,1110,Intro Supplemental Instruc,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Anderson, Rachel K"
CU,1110,Intro Supplemental Instruc,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Anderson, Rachel K"
DANC,1500,Contemporary Dance I,78%,11%,6%,0%,0%,0%,0%,6%,0%,"Hosler, Cheryl L"
DPA,3070,Method 3d Production,32%,37%,11%,0%,21%,0%,0%,0%,0%,"Florencio Da Costa, Rodney"
DPA,4010,Tech Foundations II,47%,35%,18%,0%,0%,0%,0%,0%,0%,"Li, Xiang"
DPA,4030,Vis Foundations II,36%,29%,14%,7%,7%,0%,0%,7%,0%,"Summey, Anthony K"
DPA,8080,Artistic Character Animatio,60%,20%,20%,0%,0%,0%,0%,0%,0%,"Donar, David Stewart"
DPA,8150,Special Effects Compositin,63%,38%,0%,0%,0%,0%,0%,0%,0%,"Patterson, Eric K"
DSA,8020,Statistical Methods II,86%,14%,0%,0%,0%,0%,0%,0%,0%,"Huang, Whitney K"
DSA,8420,Adv Mathematical Progra,36%,36%,14%,0%,0%,0%,0%,14%,0%,"Saltzman, Matthew J"
DSA,8660,Data Management & Ware,58%,39%,0%,0%,0%,0%,0%,3%,0%,"Li, He"
ECAS,1990,CI in Prep for UG Research,67%,11%,0%,0%,0%,0%,0%,22%,0%,"Alper, Joshua"
ECAS,2990,CI LEAD Forward II,90%,10%,0%,0%,0%,0%,0%,0%,0%,"Putman, Bradley J"
ECAS,2990,CI CU Eng for Dev Countrie,91%,0%,0%,0%,0%,0%,0%,9%,0%,"Vaughn, David E"
ECAS,3990,CI SPECTRA Eng Clean Eati,88%,13%,0%,0%,0%,0%,0%,0%,0%,"McDonald, Latoya Shanel"
ECAS,4990,CI CU Eng for Dev Countrie,93%,7%,0%,0%,0%,0%,0%,0%,0%,"Vaughn, David E"
ECE,1990,CI: Circuit Cellar,86%,0%,0%,0%,0%,0%,0%,14%,0%,"Raza, Hassan"
ECE,2010,Logic and Computing Devic,28%,11%,21%,33%,4%,0%,0%,4%,0%,"Zhu, Lin"
ECE,2020,Electric Circuits I,13%,20%,32%,17%,12%,0%,0%,7%,0%,"Harrell, William R"
ECE,2070,Basic Electrical Engineering,42%,18%,18%,4%,10%,0%,0%,6%,1%,"Martin, Anthony Q"
ECE,2070,Basic Electrical Engineering,59%,30%,8%,1%,1%,0%,0%,1%,0%,"Raza, Tehseen Z"
ECE,2070,Basic Electrical Engineering,37%,16%,21%,7%,9%,0%,0%,9%,0%,"Martin, Anthony Q"
ECE,2080,Basic Electrical Engr Lab,90%,0%,0%,0%,10%,0%,0%,0%,0%,"Kapadia, Apoorva Deepak"
ECE,2080,Basic Electrical Engr Lab,85%,0%,15%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Deepak"
ECE,2080,Basic Electrical Engr Lab,76%,0%,6%,6%,0%,0%,0%,12%,0%,"Kapadia, Apoorva Deepak"
ECE,2080,Basic Electrical Engr Lab,90%,10%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Deepak"
ECE,2080,Basic Electrical Engr Lab,89%,5%,5%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Deepak"
ECE,2080,Basic Electrical Engr Lab,88%,0%,6%,0%,0%,0%,0%,6%,0%,"Kapadia, Apoorva Deepak"
ECE,2090,Logic & Computing Devices,64%,9%,0%,0%,18%,0%,0%,9%,0%,"Kapadia, Apoorva Deepak"
ECE,2090,Logic & Computing Devices,83%,8%,0%,0%,8%,0%,0%,0%,0%,"Kapadia, Apoorva Deepak"
ECE,2110,Electrical Engineering Lab I,90%,0%,0%,0%,5%,0%,0%,5%,0%,"Kapadia, Apoorva Deepak"
ECE,2110,Electrical Engineering Lab I,65%,12%,0%,0%,12%,0%,0%,12%,0%,"Kapadia, Apoorva Deepak"
ECE,2120,Electrical Engineering Lab I,88%,6%,0%,0%,0%,0%,0%,6%,0%,"Kapadia, Apoorva Deepak"
ECE,2220,Syst Prog Concept,16%,27%,24%,6%,16%,0%,0%,10%,0%,"Reid, William J"
ECE,2230,Comp Sys Eng,21%,13%,29%,8%,21%,0%,0%,8%,0%,"Calhoun, Jon Cameron"
ECE,2620,Electric Circuits II,57%,20%,10%,7%,3%,0%,0%,2%,0%,"Raza, Hassan"
ECE,2720,Comp Organization,20%,20%,31%,13%,14%,0%,0%,2%,0%,"Reid, William J"
ECE,2730,Computer Organization La,33%,40%,20%,0%,7%,0%,0%,0%,0%,"Kapadia, Apoorva Deepak"
ECE,2730,Computer Organization La,64%,29%,0%,7%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Deepak"
